rating,values
0.3398787878787879,"[392, 38, 202, 12, 7, 265, 0.016]"
0.341607843137255,"[339, 10, 166, 14, 8, 242, 0.415]"
0.517518643821165,"[290, 13, 230, 7, 0, 588, 0.106]"
0.5602527953330093,"[414, 22, 158, 12, 5, 561, 0.312]"
0.6228777183600713,"[236, 11, 143, 8, 2, 625, 0.423]"
0.3944848484848485,"[303, 41, 182, 11, 11, 323, 0.039]"
0.41733333333333333,"[350, 36, 131, 9, 10, 223, 0.298]"
0.36453832442067746,"[244, 11, 170, 9, 2, 326, 0.535]"
0.5489698565993563,"[377, 8, 204, 7, 3, 670, 0.085]"
0.10340225787284614,"[5, 0.2, 40, 0.6, 0.6, 72, 0.265]"
0.7646374403937857,"[299, 45, 226, 11, 1, 788, 0.653]"
0.5219970436067999,"[36, 19, 96, 14, 6, 820, 0.307]"
0.6749158044787787,"[384, 23, 176, 10, 2, 659, 0.199]"
0.5791384190039652,"[254, 15, 206, 11, 7, 490, 0.162]"
0.36131818181818187,"[363, 41, 53, 8, 1, 300, 0.056]"
0.7730718294051631,"[206, 18, 166, 8, 8, 648, 0.447]"
0.6421968235408752,"[298, 19, 38, 13, 11, 622, 0.03]"
0.14287700534759362,"[24, 0.2, 19, 0.1, 0.0, 9, 0.76]"
0.6265967156595901,"[93, 30, 25, 11, 10, 668, 0.507]"
0.3841212121212122,"[185, 40, 163, 8, 8, 131, 0.388]"
0.5817419855571304,"[232, 22, 207, 10, 3, 898, 0.048]"
0.40085375734651857,"[306, 7, 231, 12, 5, 451, 0.537]"
0.2480783058421833,"[19, 0.6, 5, 0.6, 0.3, 142, 0.77]"
0.6096473635653965,"[223, 34, 207, 12, 3, 854, 0.215]"
0.725843137254902,"[219, 25, 141, 9, 4, 527, 0.363]"
0.5186355964710396,"[68, 32, 125, 13, 0, 790, 0.337]"
0.6613937184726979,"[303, 21, 121, 8, 5, 823, 0.323]"
0.762328282828283,"[239, 44, 182, 14, 0, 720, 0.746]"
0.4800361305361306,"[140, 27, 183, 7, 0, 520, 0.056]"
0.5409120747113074,"[344, 16, 38, 13, 6, 552, 0.37]"
0.4194023509112478,"[60, 20, 155, 9, 2, 281, 0.205]"
0.10759256429844666,"[4, 0.3, 37, 1.0, 0.1, 56, 0.306]"
0.4277634885439764,"[55, 37, 161, 13, 6, 328, 0.18]"
0.28514228323622537,"[20, 0.3, 17, 0.4, 0.3, 134, 0.805]"
0.5143636363636364,"[413, 17, 123, 11, 11, 306, 0.721]"
0.4872121212121213,"[382, 36, 197, 8, 8, 173, 0.899]"
0.6067233533729699,"[150, 8, 60, 11, 4, 483, 0.836]"
0.2387006122607146,"[5, 0.7, 39, 0.2, 0.3, 161, 0.526]"
0.4152187088274045,"[368, 46, 18, 12, 8, 460, 0.047]"
0.8466586345381527,"[216, 17, 168, 14, 7, 664, 0.949]"
0.3914161047818337,"[41, 12, 58, 7, 4, 115, 0.207]"
0.6858126470181266,"[364, 25, 234, 12, 11, 657, 0.286]"
0.15764736803812437,"[11, 0.5, 29, 0.5, 0.1, 196, 0.164]"
0.49085870000032017,"[423, 10, 128, 9, 9, 557, 0.185]"
0.8079795630725864,"[296, 34, 137, 10, 11, 516, 0.668]"
0.31089839572192524,"[221, 8, 189, 12, 4, 285, 0.377]"
0.3932968669748331,"[282, 48, 46, 8, 1, 236, 0.283]"
0.47557575757575765,"[356, 18, 201, 8, 10, 389, 0.447]"
0.44461103725670664,"[56, 22, 34, 10, 2, 889, 0.083]"
0.3302095375433116,"[13, 0.5, 26, 0.3, 0.3, 89, 0.787]"
0.6128518086660503,"[324, 12, 160, 7, 8, 532, 0.406]"
0.2873891054110396,"[15, 0.6, 18, 0.1, 0.5, 177, 0.928]"
0.5417706070948394,"[103, 24, 190, 9, 0, 293, 0.686]"
0.3320606060606061,"[82, 24, 52, 14, 10, 106, 0.135]"
0.5663220262324741,"[419, 38, 32, 7, 8, 335, 0.989]"
0.3878894830659537,"[221, 9, 159, 12, 2, 178, 0.999]"
0.17739037433155083,"[30, 0.4, 33, 0.8, 0.7, 3, 0.879]"
0.4941658755432715,"[281, 16, 215, 14, 2, 445, 0.676]"
0.6915677361853835,"[192, 28, 102, 11, 7, 680, 0.501]"
0.2776363636363637,"[203, 38, 203, 14, 0, 231, 0.169]"
0.6388627159444918,"[225, 25, 65, 8, 7, 856, 0.487]"
0.5027011419952598,"[135, 15, 211, 12, 2, 364, 0.376]"
0.650950112478497,"[208, 42, 75, 7, 7, 687, 0.404]"
0.3958543953466555,"[78, 9, 182, 13, 9, 342, 0.068]"
0.6390561315435266,"[117, 33, 70, 10, 8, 833, 0.537]"
0.7120760206601809,"[229, 11, 119, 10, 11, 664, 0.52]"
0.47769696969696984,"[358, 22, 199, 14, 4, 364, 0.892]"
0.3991515151515152,"[388, 46, 19, 11, 5, 475, 0.037]"
0.6946785976743183,"[154, 25, 205, 11, 3, 701, 0.532]"
0.6389188660801565,"[294, 27, 35, 8, 10, 775, 0.054]"
0.4930303030303032,"[297, 20, 183, 12, 8, 419, 0.603]"
0.5488857808857809,"[175, 31, 165, 8, 9, 273, 0.76]"
0.3334068554396424,"[366, 35, 73, 10, 5, 183, 0.084]"
0.6882419769652245,"[222, 40, 196, 11, 4, 542, 0.642]"
0.4924826503375727,"[45, 47, 111, 8, 11, 193, 0.335]"
0.6146503800217156,"[48, 24, 29, 11, 7, 614, 0.767]"
0.20420499108734408,"[13, 0.8, 29, 0.8, 0.3, 100, 0.062]"
0.388,"[192, 19, 109, 9, 5, 231, 0.376]"
0.7022647754137117,"[337, 46, 96, 9, 10, 846, 0.281]"
0.3666345811051694,"[91, 7, 115, 11, 0, 182, 0.015]"
0.42659301227573193,"[76, 36, 177, 13, 2, 353, 0.245]"
0.40000918689153986,"[27, 0.8, 15, 0.4, 0.5, 52, 0.561]"
0.40539393939393953,"[231, 28, 196, 11, 4, 194, 0.571]"
0.4878035714285715,"[90, 48, 71, 14, 5, 336, 0.003]"
0.5957690535194122,"[419, 8, 136, 10, 10, 656, 0.354]"
0.4011515151515152,"[281, 17, 112, 13, 11, 253, 0.269]"
0.4740719148557562,"[73, 7, 149, 9, 0, 581, 0.069]"
0.4471146789961936,"[288, 7, 48, 9, 0, 842, 0.032]"
0.11876648841354724,"[9, 0.7, 22, 0.1, 0.4, 10, 0.584]"
0.25936185383244215,"[16, 0.2, 32, 0.8, 0.8, 120, 0.211]"
0.3498752228163994,"[269, 14, 181, 14, 10, 182, 0.264]"
0.6465692608241336,"[53, 34, 43, 10, 4, 667, 0.937]"
0.8433312681202592,"[429, 40, 209, 7, 9, 763, 0.755]"
0.5638827152107958,"[394, 11, 132, 14, 5, 866, 0.025]"
0.6234522439585731,"[48, 45, 185, 13, 6, 711, 0.212]"
0.48357575757575755,"[353, 31, 216, 9, 11, 386, 0.445]"
0.4313333333333333,"[215, 35, 207, 13, 10, 244, 0.447]"
0.19351515151515153,"[25, 0.0, 37, 0.0, 0.6, 40, 0.606]"
0.46325452609158685,"[53, 30, 20, 12, 0, 626, 0.334]"
0.53478113645728,"[63, 43, 114, 9, 3, 809, 0.25]"
0.7242896863078283,"[394, 13, 234, 11, 9, 856, 0.066]"
0.4565696319184692,"[112, 44, 20, 14, 4, 559, 0.048]"
0.5000799592564299,"[194, 9, 143, 12, 0, 609, 0.064]"
0.4552121212121213,"[256, 29, 80, 8, 2, 315, 0.067]"
0.6363764921946741,"[70, 42, 225, 10, 11, 198, 0.779]"
0.584058866173699,"[79, 38, 208, 11, 11, 418, 0.577]"
0.3367878787878788,"[418, 43, 230, 9, 6, 247, 0.023]"
0.43222727272727274,"[377, 48, 117, 10, 10, 312, 0.08]"
0.29787489871981854,"[29, 0.9, 3, 0.1, 0.3, 165, 0.973]"
0.531559497413156,"[105, 20, 149, 10, 10, 328, 0.096]"
0.4738680926916222,"[193, 8, 199, 9, 11, 241, 0.982]"
0.5098392621870884,"[120, 29, 224, 10, 4, 598, 0.022]"
0.2792834224598931,"[27, 0.5, 30, 0.7, 1.0, 150, 0.494]"
0.6438683146410316,"[427, 15, 64, 14, 11, 771, 0.221]"
0.7004977242441549,"[169, 11, 85, 10, 10, 515, 0.715]"
0.027283422459893052,"[15, 0.5, 15, 0.8, 0.3, 6, 0.065]"
0.4791021273684931,"[61, 48, 195, 10, 4, 443, 0.319]"
0.666743401759531,"[87, 24, 191, 7, 5, 744, 0.339]"
0.131590017825312,"[25, 0.1, 17, 0.0, 0.7, 1, 0.683]"
0.3904022038567493,"[229, 27, 82, 14, 0, 330, 0.161]"
0.7459095778551899,"[95, 25, 193, 9, 9, 809, 0.849]"
0.4111515151515152,"[255, 26, 137, 9, 8, 220, 0.368]"
0.49244269686484227,"[149, 28, 50, 9, 1, 578, 0.01]"
0.35311451226258533,"[21, 0.4, 24, 0.6, 0.2, 87, 0.634]"
0.13835249554367204,"[7, 0.4, 17, 0.2, 0.3, 120, 0.176]"
0.7558782030193372,"[285, 25, 219, 10, 0, 829, 0.612]"
0.2863814616755793,"[255, 15, 78, 7, 2, 184, 0.218]"
0.25857509245217764,"[24, 0.1, 37, 0.1, 0.5, 67, 0.582]"
0.6633256307167859,"[60, 13, 148, 13, 8, 548, 0.693]"
0.5266227970077343,"[120, 35, 214, 7, 3, 478, 0.507]"
0.5024879871464336,"[49, 26, 132, 8, 3, 811, 0.119]"
0.47458533838890027,"[112, 14, 51, 7, 3, 763, 0.091]"
0.7591901776384536,"[166, 19, 139, 12, 6, 638, 0.946]"
0.36012121212121223,"[289, 43, 172, 12, 8, 134, 0.252]"
0.678628389154705,"[305, 34, 45, 7, 3, 627, 0.539]"
0.53879301489471,"[244, 28, 67, 12, 4, 885, 0.1]"
0.7382930769785583,"[416, 10, 89, 12, 9, 865, 0.768]"
0.6297707314330693,"[279, 35, 61, 13, 4, 539, 0.321]"
0.4970909090909091,"[216, 38, 231, 10, 10, 279, 0.612]"
0.5190461826215763,"[114, 6, 221, 8, 4, 568, 0.774]"
0.6008810797046092,"[224, 39, 48, 13, 6, 357, 0.814]"
0.5769350233100234,"[106, 39, 83, 13, 7, 624, 0.302]"
0.7149455782312926,"[182, 31, 121, 11, 1, 490, 0.823]"
0.6128622054960995,"[406, 33, 107, 9, 0, 773, 0.068]"
0.6384809593258792,"[323, 31, 183, 11, 7, 561, 0.205]"
0.4639964349376115,"[402, 14, 118, 7, 9, 178, 0.897]"
0.580122919334187,"[415, 31, 54, 9, 4, 426, 0.985]"
0.7248269178065129,"[368, 13, 71, 8, 1, 787, 0.908]"
0.6711706689536879,"[294, 37, 21, 7, 10, 636, 0.257]"
0.6829661733615223,"[297, 37, 54, 14, 10, 516, 0.7]"
0.5197745908280669,"[51, 12, 76, 9, 6, 440, 0.437]"
0.6693876437505247,"[254, 36, 143, 13, 7, 722, 0.194]"
0.2312851173256188,"[18, 0.7, 5, 0.9, 0.2, 61, 0.361]"
0.7114193685102779,"[246, 22, 232, 7, 8, 572, 0.79]"
0.5932658846529815,"[36, 43, 148, 11, 11, 496, 0.223]"
0.5544920143316936,"[279, 42, 95, 8, 1, 499, 0.123]"
0.3140998217468806,"[198, 16, 233, 14, 3, 185, 0.325]"
0.5396993804189428,"[230, 11, 197, 13, 4, 559, 0.115]"
0.5760333951762523,"[180, 37, 63, 13, 7, 441, 0.046]"
0.44982950382950376,"[111, 17, 64, 13, 5, 182, 0.177]"
0.47810834849403694,"[108, 6, 134, 12, 4, 388, 0.404]"
0.6755096729368485,"[257, 10, 162, 7, 7, 626, 0.177]"
0.7774816787118043,"[205, 26, 124, 13, 3, 478, 0.793]"
0.840841191282452,"[373, 18, 96, 10, 10, 698, 0.858]"
0.5839165607453806,"[244, 11, 206, 11, 5, 467, 0.516]"
0.3853333333333334,"[260, 25, 202, 12, 4, 256, 0.428]"
0.48364652303380634,"[65, 29, 207, 13, 0, 346, 0.723]"
0.24705989024099265,"[8, 0.0, 19, 1.0, 0.3, 127, 0.718]"
0.430969696969697,"[299, 24, 217, 13, 7, 151, 0.719]"
0.728936471312106,"[112, 18, 181, 12, 5, 591, 0.95]"
0.30006060606060614,"[381, 43, 103, 10, 3, 94, 0.125]"
0.5717718360071302,"[182, 16, 201, 9, 10, 442, 0.076]"
0.5846284379795104,"[98, 7, 136, 7, 3, 661, 0.843]"
0.5488842152872004,"[263, 28, 89, 9, 7, 268, 0.755]"
0.5771975762527234,"[346, 6, 35, 11, 11, 864, 0.235]"
0.6929312078127247,"[313, 45, 224, 14, 6, 633, 0.386]"
0.20074615792262857,"[29, 0.5, 36, 1.0, 0.5, 185, 0.082]"
0.7405594193478497,"[205, 11, 153, 8, 11, 543, 0.588]"
0.5787815922597122,"[394, 45, 90, 8, 3, 617, 0.48]"
0.2421818181818182,"[148, 48, 163, 7, 0, 93, 0.108]"
0.25611155674390973,"[4, 0.8, 5, 0.9, 0.8, 72, 0.951]"
0.8609606830090506,"[302, 45, 228, 10, 10, 827, 0.705]"
0.588423985618901,"[218, 48, 81, 8, 2, 708, 0.212]"
0.5349404905917778,"[200, 16, 29, 8, 2, 473, 0.145]"
0.5907020202020203,"[185, 34, 57, 12, 9, 900, 0.319]"
0.6291747967479676,"[275, 28, 89, 13, 8, 492, 0.26]"
0.7616578152660628,"[290, 21, 93, 9, 7, 873, 0.939]"
0.4890909090909092,"[351, 39, 153, 8, 9, 258, 0.746]"
0.32678787878787885,"[402, 30, 217, 11, 0, 271, 0.236]"
0.42714760508308897,"[45, 32, 121, 7, 5, 155, 0.212]"
0.6874500141602947,"[214, 43, 122, 7, 1, 642, 0.752]"
0.45750994103935283,"[180, 47, 64, 10, 6, 221, 0.092]"
0.37527272727272737,"[331, 27, 232, 7, 4, 366, 0.276]"
0.5147914853044812,"[280, 6, 103, 10, 9, 430, 0.35]"
0.41385739750445644,"[195, 16, 65, 12, 9, 151, 0.519]"
0.5246165681583638,"[220, 36, 60, 8, 0, 323, 0.862]"
0.6898261889970319,"[424, 48, 36, 14, 0, 878, 0.872]"
0.5377020504445654,"[214, 40, 29, 13, 0, 835, 0.393]"
0.2009890501655208,"[8, 0.5, 1, 0.5, 0.1, 35, 0.496]"
0.565939393939394,"[350, 25, 212, 13, 8, 525, 0.746]"
0.4245607140286476,"[398, 45, 160, 12, 10, 421, 0.019]"
0.3938752228163993,"[233, 14, 176, 10, 9, 140, 0.412]"
0.583460764330192,"[83, 14, 205, 9, 7, 669, 0.16]"
0.4409841860577155,"[151, 8, 129, 12, 1, 888, 0.194]"
0.5849124922696353,"[162, 17, 143, 10, 1, 392, 0.383]"
0.40092383292383293,"[101, 42, 30, 14, 5, 111, 0.076]"
0.5684468412214102,"[204, 7, 175, 7, 5, 829, 0.435]"
0.7179661634007926,"[158, 37, 190, 7, 8, 849, 0.789]"
0.506969696969697,"[180, 41, 181, 10, 6, 187, 0.989]"
0.5631902811902814,"[290, 25, 18, 10, 0, 666, 0.038]"
0.5003030303030304,"[322, 42, 194, 13, 10, 266, 0.797]"
0.6380025147742991,"[96, 27, 154, 12, 7, 241, 0.891]"
0.4175643991211707,"[21, 0.8, 7, 0.6, 0.1, 43, 0.887]"
0.22173618538324424,"[4, 0.3, 31, 0.6, 0.1, 68, 0.963]"
0.6185288736420813,"[122, 28, 184, 10, 6, 848, 0.288]"
0.5199453633461841,"[209, 7, 189, 8, 5, 344, 0.98]"
0.5696102928728628,"[206, 26, 188, 14, 1, 895, 0.372]"
0.2009890501655208,"[8, 0.5, 1, 0.5, 0.1, 35, 0.496]"
0.4647878787878788,"[231, 23, 145, 9, 5, 223, 0.809]"
0.6224041184041185,"[255, 37, 222, 12, 5, 518, 0.348]"
0.5889145756204582,"[202, 18, 161, 12, 7, 442, 0.048]"
0.4936969696969698,"[242, 33, 220, 10, 10, 241, 0.644]"
0.6324013185002062,"[243, 31, 98, 8, 11, 809, 0.079]"
0.5074270833333334,"[39, 40, 62, 9, 1, 640, 0.384]"
0.5774512004577365,"[192, 6, 167, 9, 8, 729, 0.133]"
0.513712460932192,"[61, 32, 128, 7, 10, 223, 0.381]"
0.6365808792146822,"[56, 37, 198, 14, 5, 852, 0.77]"
0.39684848484848495,"[290, 25, 202, 14, 10, 386, 0.118]"
0.44770766488413555,"[171, 44, 29, 13, 7, 153, 0.453]"
0.543390330626758,"[95, 44, 172, 14, 5, 571, 0.076]"
0.6227992045033203,"[263, 35, 58, 8, 9, 899, 0.318]"
0.6495964065433094,"[251, 40, 169, 14, 2, 678, 0.311]"
0.767390253890254,"[350, 45, 75, 10, 11, 740, 0.348]"
0.456371010670769,"[49, 9, 123, 12, 1, 365, 0.577]"
0.7024404985202786,"[172, 41, 119, 13, 8, 727, 0.614]"
0.41346167557932273,"[311, 6, 99, 7, 7, 405, 0.311]"
0.36103030303030315,"[325, 31, 218, 8, 8, 128, 0.265]"
0.47325693192548723,"[92, 37, 230, 10, 2, 353, 0.261]"
0.6878968407479047,"[143, 40, 70, 13, 4, 470, 0.969]"
0.52612868504045,"[100, 21, 125, 9, 0, 884, 0.381]"
0.5863484848484849,"[207, 48, 86, 11, 3, 360, 0.322]"
0.545208821741773,"[122, 20, 30, 13, 9, 349, 0.123]"
0.6861789964421544,"[321, 17, 111, 10, 8, 494, 0.793]"
0.5126643470774221,"[398, 6, 51, 13, 0, 853, 0.297]"
0.5585983363042187,"[161, 20, 18, 11, 3, 612, 0.325]"
0.6364787669078328,"[231, 18, 183, 9, 10, 867, 0.028]"
0.6568942276891538,"[200, 27, 95, 8, 7, 473, 0.26]"
0.467122312996118,"[432, 48, 51, 9, 6, 523, 0.189]"
0.6776500203004467,"[339, 22, 42, 11, 7, 821, 0.35]"
0.668902114671899,"[279, 29, 131, 14, 4, 695, 0.346]"
0.513450980392157,"[395, 14, 218, 8, 8, 388, 0.889]"
0.5831051033207896,"[361, 11, 174, 9, 0, 648, 0.003]"
0.3509571959806947,"[317, 19, 23, 12, 0, 383, 0.157]"
0.21452896613190736,"[25, 1.0, 29, 0.4, 0.9, 120, 0.041]"
0.27842424242424246,"[427, 49, 168, 12, 0, 103, 0.244]"
0.2426559714795009,"[258, 8, 106, 12, 1, 209, 0.253]"
0.3390017396818868,"[286, 6, 19, 7, 2, 416, 0.447]"
0.30854545454545457,"[207, 22, 166, 7, 7, 108, 0.103]"
0.3642424242424243,"[268, 24, 137, 9, 6, 268, 0.146]"
0.5638109593342755,"[382, 21, 167, 14, 9, 579, 0.042]"
0.2555995695019003,"[24, 0.6, 25, 0.3, 0.2, 53, 0.378]"
0.3986060606060607,"[398, 35, 208, 10, 10, 313, 0.025]"
0.5180101010101011,"[178, 29, 138, 14, 6, 900, 0.016]"
0.22715864527629237,"[217, 6, 220, 8, 6, 128, 0.114]"
0.6139727929449292,"[76, 48, 90, 11, 7, 646, 0.469]"
0.3470409982174689,"[370, 9, 190, 9, 4, 389, 0.343]"
0.5425203018325548,"[69, 49, 66, 13, 10, 759, 0.051]"
0.6508620902906618,"[349, 20, 230, 12, 6, 588, 0.767]"
0.4704878763460553,"[204, 10, 211, 13, 2, 438, 0.181]"
0.7108819894274441,"[403, 28, 178, 11, 0, 814, 0.395]"
0.5386330355578911,"[37, 34, 103, 8, 6, 865, 0.357]"
0.6706133521502216,"[142, 38, 25, 10, 1, 773, 0.991]"
0.6412222077300987,"[399, 10, 202, 11, 7, 697, 0.14]"
0.49126721763085407,"[38, 38, 120, 12, 2, 616, 0.142]"
0.7740035122110595,"[308, 37, 37, 7, 9, 742, 0.794]"
0.4899495510039351,"[388, 14, 147, 12, 4, 477, 0.359]"
0.4561212121212122,"[375, 49, 28, 11, 5, 140, 0.497]"
0.5571584595959597,"[108, 21, 155, 12, 9, 864, 0.03]"
0.49620269926152294,"[145, 17, 212, 12, 3, 238, 0.658]"
0.3963030303030304,"[370, 20, 227, 8, 7, 209, 0.401]"
0.6713480442860974,"[239, 22, 102, 14, 5, 791, 0.601]"
0.5906363636363637,"[411, 29, 198, 10, 8, 600, 0.356]"
0.6168702594810381,"[128, 26, 59, 10, 2, 501, 0.643]"
0.6135757575757577,"[181, 48, 173, 12, 1, 575, 0.258]"
0.68901959015052,"[420, 16, 116, 11, 4, 806, 0.344]"
0.7026324711702863,"[425, 23, 184, 12, 4, 833, 0.262]"
0.4745431188149242,"[51, 8, 225, 7, 5, 725, 0.079]"
0.47569696969696973,"[300, 26, 218, 9, 8, 172, 0.787]"
0.1945874961958176,"[27, 0.3, 14, 0.9, 0.6, 164, 0.274]"
0.2676404379933792,"[13, 1.0, 4, 0.2, 0.6, 70, 0.816]"
0.38636363636363646,"[214, 47, 103, 12, 6, 117, 0.519]"
0.11647702834799611,"[19, 0.0, 4, 0.3, 0.0, 186, 0.133]"
0.8179651269071224,"[404, 38, 210, 9, 3, 862, 0.904]"
0.4701963943229768,"[424, 38, 197, 9, 7, 553, 0.069]"
0.4680988835725679,"[59, 46, 116, 10, 4, 228, 0.303]"
0.3403636363636364,"[246, 44, 76, 12, 3, 183, 0.328]"
0.7282921429867538,"[354, 32, 159, 9, 5, 835, 0.464]"
0.6881741894469169,"[93, 28, 82, 9, 6, 429, 0.921]"
0.5882382216323824,"[330, 30, 69, 14, 2, 822, 0.221]"
0.7168224101479918,"[432, 40, 81, 7, 5, 774, 0.719]"
0.5892232483958312,"[71, 36, 206, 7, 3, 817, 0.13]"
0.5946211614389798,"[70, 12, 174, 14, 9, 721, 0.383]"
0.6489522144522145,"[73, 31, 171, 9, 4, 780, 0.611]"
0.4070909090909091,"[114, 37, 64, 10, 1, 93, 0.815]"
0.515534072785269,"[171, 42, 33, 10, 1, 836, 0.167]"
0.17549577122918805,"[17, 0.8, 22, 0.5, 0.2, 188, 0.244]"
0.6164921061084182,"[249, 12, 50, 12, 5, 727, 0.428]"
0.17537889776084783,"[3, 0.5, 31, 0.1, 1.0, 73, 0.708]"
0.5170590111642744,"[41, 28, 111, 13, 9, 95, 0.304]"
0.3304991087344029,"[370, 12, 198, 13, 8, 328, 0.101]"
0.7486060606060607,"[240, 28, 173, 12, 11, 571, 0.356]"
0.6440886951190437,"[240, 14, 146, 13, 7, 471, 0.172]"
0.6802372784448256,"[326, 27, 54, 10, 6, 636, 0.247]"
0.5283838383838385,"[182, 38, 217, 9, 9, 315, 0.225]"
0.49739314032823173,"[217, 9, 33, 9, 8, 174, 0.901]"
0.44563636363636366,"[389, 29, 204, 12, 10, 309, 0.389]"
0.3775151515151516,"[359, 44, 148, 7, 6, 220, 0.383]"
0.6385709653702324,"[285, 11, 117, 13, 5, 674, 0.357]"
0.5566039593010397,"[406, 41, 49, 11, 4, 548, 0.763]"
0.2417575757575758,"[238, 42, 109, 14, 1, 116, 0.075]"
0.5372022263450836,"[78, 36, 229, 8, 11, 294, 0.382]"
0.3438181818181819,"[144, 37, 135, 10, 1, 198, 0.327]"
0.39557575757575764,"[348, 21, 210, 11, 9, 185, 0.279]"
0.8025912670007159,"[246, 34, 223, 11, 2, 762, 0.921]"
0.1794151137038838,"[5, 0.2, 18, 0.1, 0.6, 198, 0.458]"
0.30557575757575756,"[363, 48, 125, 13, 3, 209, 0.152]"
0.5626620656032422,"[422, 14, 162, 8, 0, 702, 0.214]"
0.6271387559808613,"[345, 49, 128, 13, 4, 513, 0.86]"
0.44311931818181827,"[209, 39, 63, 11, 8, 288, 0.043]"
0.22051375439610738,"[7, 0.8, 24, 0.7, 0.8, 111, 0.423]"
0.46997870597870606,"[49, 39, 166, 12, 0, 444, 0.485]"
0.4754315940469787,"[82, 30, 164, 13, 9, 338, 0.129]"
0.5613747429041548,"[225, 10, 156, 7, 2, 858, 0.475]"
0.37223172905525853,"[350, 8, 227, 12, 11, 166, 0.573]"
0.4663030303030304,"[220, 20, 124, 12, 10, 245, 0.588]"
0.5433771192097183,"[117, 31, 182, 10, 9, 227, 0.063]"
0.436073403356272,"[354, 48, 59, 12, 9, 251, 0.023]"
0.5272727272727274,"[428, 24, 165, 14, 11, 330, 0.91]"
0.5889170525631651,"[216, 34, 43, 12, 7, 373, 0.421]"
0.7010586820586822,"[287, 29, 22, 13, 9, 756, 0.5]"
0.5848652193577567,"[135, 17, 107, 7, 4, 670, 0.321]"
0.36418181818181816,"[399, 41, 66, 13, 6, 108, 0.459]"
0.6764411684411684,"[175, 42, 54, 11, 8, 333, 0.5]"
0.5991529263220441,"[228, 15, 134, 10, 8, 864, 0.067]"
0.6341410365335599,"[339, 45, 76, 14, 4, 642, 0.3]"
0.625982494851427,"[44, 34, 50, 7, 11, 824, 0.721]"
0.5751251646903822,"[389, 34, 160, 13, 6, 575, 0.24]"
0.6674217854217855,"[232, 34, 192, 9, 11, 555, 0.111]"
0.570089234049033,"[389, 38, 124, 11, 5, 597, 0.258]"
0.6960932400932403,"[261, 34, 80, 8, 4, 650, 0.578]"
0.7287621055920027,"[46, 21, 223, 10, 11, 776, 0.583]"
0.5372277413308343,"[57, 19, 147, 12, 9, 291, 0.575]"
0.653932022932023,"[272, 39, 36, 7, 4, 888, 0.792]"
0.5977909082915679,"[226, 8, 135, 13, 10, 446, 0.013]"
0.5889298374581394,"[169, 17, 110, 7, 3, 371, 0.04]"
0.12218894830659541,"[22, 0.9, 10, 0.3, 1.0, 4, 0.562]"
0.5862006269592478,"[93, 32, 118, 8, 0, 870, 0.766]"
0.17704099821746883,"[27, 0.5, 40, 0.5, 1.0, 26, 0.842]"
0.3886601146601147,"[332, 17, 120, 7, 0, 370, 0.147]"
0.30815369380075264,"[26, 0.7, 22, 0.6, 0.4, 54, 0.579]"
0.11449910873440289,"[11, 0.1, 22, 0.6, 0.7, 55, 0.087]"
0.6116397313705758,"[142, 14, 225, 13, 3, 813, 0.334]"
0.494969696969697,"[164, 32, 114, 11, 11, 157, 0.813]"
0.6693499396778086,"[278, 48, 114, 9, 11, 427, 0.469]"
0.36569696969696974,"[297, 24, 222, 13, 9, 127, 0.292]"
0.25898276886512184,"[29, 0.8, 8, 0.6, 0.1, 90, 0.423]"
0.33266666666666667,"[258, 26, 76, 7, 10, 116, 0.075]"
0.5820105590511319,"[135, 31, 204, 8, 10, 419, 0.348]"
0.5235974772861066,"[161, 16, 161, 8, 1, 433, 0.255]"
0.36131818181818187,"[363, 41, 53, 8, 1, 300, 0.056]"
0.4001701318777229,"[414, 9, 43, 10, 10, 241, 0.148]"
0.48019611848825333,"[90, 49, 48, 13, 4, 801, 0.072]"
0.7153852282034101,"[396, 36, 23, 12, 8, 814, 0.444]"
0.4603761755485894,"[398, 47, 22, 11, 9, 174, 0.413]"
0.4449004329004329,"[65, 21, 73, 14, 5, 182, 0.19]"
0.6341627588098178,"[272, 16, 83, 7, 9, 650, 0.039]"
0.7005628233555063,"[130, 30, 113, 7, 3, 492, 0.988]"
0.45516996047430835,"[398, 36, 47, 10, 1, 345, 0.488]"
0.6347485800966594,"[134, 28, 101, 8, 11, 859, 0.454]"
0.5056794390182819,"[150, 40, 94, 9, 11, 242, 0.297]"
0.5331690415700138,"[234, 42, 119, 12, 0, 823, 0.04]"
0.505939393939394,"[322, 23, 178, 9, 5, 320, 0.906]"
0.586534090909091,"[75, 15, 159, 11, 2, 816, 0.553]"
0.6543860549064311,"[174, 36, 96, 10, 6, 319, 0.331]"
0.6613955733808677,"[119, 12, 193, 10, 6, 720, 0.325]"
0.3269590017825313,"[149, 8, 228, 10, 10, 169, 0.22]"
0.5296026621353725,"[424, 42, 63, 11, 4, 642, 0.275]"
0.2876591062757392,"[224, 8, 69, 11, 0, 203, 0.193]"
0.7511971614883008,"[264, 38, 39, 9, 7, 790, 0.874]"
0.5985418894830661,"[210, 14, 222, 12, 9, 450, 0.291]"
0.6773392123805818,"[313, 32, 44, 11, 3, 701, 0.43]"
0.48371399654700253,"[370, 41, 198, 10, 5, 509, 0.424]"
0.5720661157024794,"[189, 48, 195, 7, 0, 825, 0.245]"
